id	name	name_en	district	address	status	price_avg
688	三伯公·山野客家菜(徐汇日月光店)		徐汇区	徐汇区漕宝路33号徐汇日月光中心B1层	active	80
689	南山阿姆赣南客家菜(静安CP店)		静安区	静安区南京西路1601号静安嘉里中心CP 5楼	active	85
690	夷和源客家菜(陆家嘴店)		浦东新区	浦东新区银城路66号尚悦湾广场LG层106号	active	100
691	烧鹅仔•客家菜(上海首店)		闵行区	闵行区吴中路618号吴中大厦一楼	active	137
692	客语(上海分店)		徐汇区	徐汇区漕宝路33号徐汇日月光中心L4层	active	90
693	汤伯府·猪肚鸡火锅(上海分店)		浦东新区	浦东新区张杨路500号华润时代广场5楼	active	90
694	添意客家菜(银七星盛汇店)		闵行区	闵行区七莘路银七星盛汇商业广场	active	80
695	客屿·山湖之鲜(瑞虹天地太阳宫店)		虹口区	上海市虹口区瑞虹路181号瑞虹天地太阳宫7楼702室	active	150
696	Hakkasan(外滩店)		黄浦区	黄浦区中山东一路18号外滩18号5楼	active	800
697	润苑·悦椿轩(徐汇万科中心店)		徐汇区	徐汇区徐汇万科中心T1座3楼	active	280
698	老赣南客家菜(静安寺店)		静安区	静安区南京西路1601号静安寺商圈	active	120
699	港九茶冰室(五环大楼店)		长宁区	长宁区延安西路961号五环大楼	active	75
700	新澳港式茶餐厅(延安西路店)		长宁区	长宁区延安西路1426号	active	66
701	新旺茶餐厅(长乐店)		黄浦区	黄浦区长乐路175号(淮海中路地铁站3号口)	active	71
702	敏华冰厅(人民广场店)		黄浦区	上海市黄浦区西藏中路268号来福士广场B1层B1-02	active	65
703	龙记香港茶餐厅(延安西路店)		长宁区	长宁区延安西路1066号(上海银行旁)	active	69
704	何洪记(兴业太古汇店)	Ho Hung Kee	静安区	上海市静安区石门一路288号兴业太古汇L324室	active	125
705	东发道茶冰厅(人民广场店)		黄浦区	黄浦区福州路530号1-2室	active	95
706	港丽餐厅(龙之梦店)		长宁区	长宁区长宁路1018号龙之梦购物中心	active	110
707	合顺發茶冰室(南京东路店)		黄浦区	黄浦区南京东路300号恒基名人购物中心4层	active	90
708	点点心港式茶餐厅(818广场店)		静安区	静安区南京西路818广场5层	active	85
709	翠华餐厅(正大广场店)		浦东新区	浦东新区陆家嘴西路168号正大广场6楼	active	85
710	港季茶餐厅(南京西路店)		静安区	静安区南京西路恒基688广场L103	active	80
711	香港翠庭(传奇广场店)		浦东新区	浦东新区碧波路635号传奇广场1楼	active	70
712	九龙冰室(徐汇日月光店)		徐汇区	徐汇区漕宝路33号徐汇日月光中心	active	80
713	喜粤8号(汝南街总店)		黄浦区	黄浦区汝南街63号主楼101室	active	250
714	皇朝尊会(龙之梦大酒店)		长宁区	长宁区延安西路1116号龙之梦大酒店3楼	active	400
715	皇朝会(外滩店)		黄浦区	黄浦区中山东一路5号外滩五号3楼(广东路20号)	active	350
716	逸龙阁		黄浦区	黄浦区中山东一路32号上海半岛酒店2楼	active	700
717	吉品轩(伯衡55店)		徐汇区	徐汇区乌鲁木齐南路55号伯衡55 3楼	active	1000
718	壹零贰小馆		黄浦区	黄浦区中山东一路27号罗斯福大楼5楼	active	1200
719	头灶(上海商城店)		静安区	静安区南京西路1376号上海商城F2层211	active	2000
720	头家夜粥(外滩店)		黄浦区	黄浦区广东路43号大来大楼1楼	active	120
721	荣申府(四安里古建店)		静安区	静安区裕通路69号(四安里独栋古建星巴克对面)	active	150
722	景煊 SOLE		静安区	静安区南京西路1376号上海商城1层109室	active	300
723	正斗粥面专家(前滩太古里店)		浦东新区	浦东新区东育路500弄前滩太古里	active	90
725	锦春茶社(保德路店)		静安区	静安区保德路82号	active	53
726	扬春茶社(乐虹坊店)		闵行区	闵行区虹井路288号L1层117单元	active	60
727	淮悦茶社(天钥桥路店)		徐汇区	徐汇区天钥桥路133-2号	active	65
728	永春园茶社(长宁来福士店)		长宁区	长宁区长宁路1123号长宁来福士东区户外广场1层	active	85
729	春里·淮扬(西岸梦中心店)		徐汇区	徐汇区龙腾大道2266号西岸梦中心4栋2楼208室	active	95
731	南伶(静安嘉里店)		静安区	静安区南京西路1515号静安嘉里中心南区S3-01	active	192
732	九厨·淮扬(博荟广场店)		黄浦区	黄浦区中山南一路788号博荟广场One East F2	active	160
733	南里山房(长宁荟聚店)		长宁区	长宁区金钟路788号荟聚中心2层C18	active	120
734	宴江月(南京东路宏伊广场店)		黄浦区	黄浦区南京东路299号宏伊广场6层S-604	active	150
735	桂花楼(浦东香格里拉店)		浦东新区	浦东新区富城路33号浦东香格里拉浦江楼1层	active	350
736	游宴一品淮扬(万达瑞华酒店)		黄浦区	黄浦区中山东二路538号上海万达瑞华酒店5层	active	780
737	黄浦轩(上海大厦店)		虹口区	虹口区北苏州路20号上海大厦2层	active	380
738	南京大牌档(中山公园龙之梦店)		长宁区	长宁区长宁路1018号龙之梦购物公园L8层8035	active	65
739	小金陵盐水鸭(云南南路店)		黄浦区	黄浦区云南南路55号	active	38
740	小金陵盐水鸭(山西南路店)		黄浦区	上海市黄浦区山西南路209-211号	active	40
741	南京大牌档(近铁广场店)		普陀区	普陀区真北路818号近铁城市广场北区2楼N-F2-19	active	60
742	南京大牌档(人民广场世茂店)		黄浦区	黄浦区南京西路世茂52+三层	active	70
743	金陵·启海人家(上海店)		宝山区	宝山区富长路1118号	active	180
744	梅府家宴(建业里店)		徐汇区	徐汇区建国西路480号建业里	active	600
745	南京大牌档(静安寺店)		静安区	静安区愚园路68号晶品Crystal Galleria 6层	active	100
746	南京大牌档(月星环球港店)		普陀区	普陀区中山北路3300号月星环球港4层	active	100
747	面庭芳·特色中餐厅		闵行区	闵行区金汇南路188号底层中部（近洪泉路，韩国街商圈）	active	79
748	新斋桥苏式面馆		徐汇区	徐汇区漕溪北路439号（徐家汇地铁站4号口步行80米）	active	48
749	松鹤楼(豫园店)		黄浦区	黄浦区百翎路5-7号一楼二楼（豫园商城5号门进）	active	60
750	松鹤楼(嘉里城店)		浦东新区	浦东新区花木路1378号浦东嘉里城B1-124号	active	60
751	东吴石府(黑石公寓店)		徐汇区	徐汇区复兴中路1331号1栋102（黑石公寓内）	active	86
752	松鹤楼(港汇店)		徐汇区	徐汇区虹桥路1号港汇恒隆广场F6层（徐家汇地铁站出口旁）	active	150
753	米桃-吴韵风雅·曲园(虹桥南丰城店)		长宁区	长宁区遵义路100号虹桥南丰城北区5楼512-513	active	137
754	裕兴记(徐家汇店)		徐汇区	徐汇区南丹路169-3	active	111
755	云和面馆YUNHENOODLE(华山路店)		长宁区	长宁区华山路1603号（复旦中学斜对面，交通大学地铁站6号口步行120米）	active	189
756	松鹤楼(世纪汇店)		浦东新区	浦东新区世纪大道1192号世纪汇广场LG1层028+029号	active	120
757	RIVIERA松鹤楼(外滩店)	RIVIERA Song He Lou	黄浦区	上海市黄浦区中山东二路505号(近新开河路)	active	380
758	江南雅厨(宜昌路店)		普陀区	普陀区宜昌路79-85号（苏州河梦清园环保主题公园斜对面）	active	450
759	荣府宴(南阳路店)	The House of Rong	静安区	上海市静安区南阳路170号贝轩大公馆内(近西康路)	active	1996
760	熙盛源(丰庄路店)		嘉定区	嘉定区丰庄路389号（近曹安路，丰庄北路南侧）	active	28
761	锡缘无锡小笼馆(北海宁路店)		虹口区	虹口区北海宁路64号（近乍浦路，地铁10号线四川北路站）	active	25
762	井梅无锡面馆(延平路店)		静安区	静安区延平路128号（近昌平路地铁站3号口，现所对面）	active	63
763	无锡万家小笼(恒达公寓店)		普陀区	普陀区新会路292号（长寿路地铁站步行150米）	active	21
764	鼎盛源无锡小笼馄饨店		闵行区	闵行区兰坪路208号1层3室（闵行饭店北50米）	active	29
765	米桃·江南苏锡菜(久光中心店)	Mitao	静安区	上海市静安区共和新路2188号久光中心5楼M517	active	135
766	小无锡面馆(霍山路店)		杨浦区	杨浦区霍山路863号（许昌路口）	active	30
767	无锡小笼(梅岭北路店)		普陀区	普陀区梅岭北路614号（曹杨二中后门，近兰溪路四季情菜场）	active	25
768	鼎福记·小笼馄饨(蒙自路店)		黄浦区	黄浦区蒙自路169号4-101	active	30
769	美玲无锡小笼(华池路店)		普陀区	普陀区华池路138号（近汉阴路，泸鸣饭店点心部）	active	30
770	贡品轩无锡小笼馆(百色路店)		徐汇区	徐汇区百色路1097号（嘉陵路龙川北路间）	active	35
771	徐州味道(中山北路店)		普陀区	普陀区中山北路1919号	active	60
772	徐州印象(中山北路店)		普陀区	上海市普陀区镇坪路176弄之3-34号秋月枫舍2期	active	75
773	苏北土灶台·徐州菜(佘山店)		松江区	松江区桃源路188弄104号佘山天地休闲广场	active	95
774	猪仔强把子肉(政通路店)		杨浦区	杨浦区政通路近国和路(五角场)	active	30
775	洋火徐州鲜货烧烤(繁兴路店)		闵行区	闵行区华漕镇繁兴路西郊河畔花园门口	active	80
776	老板娘大排档(马陆包装城店)		嘉定区	嘉定区马陆包装城夜市(沪宜公路旁)	active	70
777	徐州地锅鸡(聚丰园路弘基广场店)		宝山区	宝山区聚丰园路9弄弘基广场	active	75
778	徐州老灶台地锅鸡(东川公路店)		浦东新区	浦东新区东川公路4569号(近龚丰路)	active	70
779	沪传奇地锅(沪闵路店)		闵行区	闵行区沪闵路近莘庄	active	65
780	东润邻里徐州羊肉小馆		浦东新区	浦东新区东润路东润邻里中心	active	40
781	皖缃坊·地锅鸡(洞薛路店)		松江区	松江区洞泾镇洞薛路218号	active	70
782	香聚江南灶(前滩香格里拉店)		浦东新区	浦东新区海阳西路551号前滩香格里拉大酒店7楼	active	600
783	和·燕(外滩店)		黄浦区	黄浦区外滩(近中山东二路)	active	500
784	西塘宴Xi Tang Yan(滨江店)		黄浦区	黄浦区黄浦滨江(近龙华东路)	active	800
785	嫣花叁玥·新川扬(国金中心店)		浦东新区	浦东新区世纪大道8号上海ifc商场L4层L4-13	active	257
786	逸品淮扬(白玉兰广场店)		虹口区	虹口区东长治路588号白玉兰广场	active	200
787	南里山房(瑞虹天地太阳宫店)		虹口区	虹口区瑞虹路181号瑞虹天地太阳宫	active	150
788	醉舍(静安大悦城店)		静安区	静安区西藏北路166号静安大悦城	active	160
789	上扬府·淮扬小品(南京东路店)		黄浦区	黄浦区南京东路(近福建中路)	active	150
790	山东家常菜(繁安综合市场店)		闵行区	上海市闵行区颛桥繁安路229号边楼2号	active	27
791	爸爸的鱼妈妈的饼		松江区	上海市松江区泗泾镇鼓浪路220号（手牵手文化产业园3号楼）	active	45
792	味道山东经典鲁菜(宜川路店)		普陀区	上海市普陀区宜川路300号永乐文化广场	active	68
793	鲁滋味山东菜		浦东新区	上海市浦东新区康桥镇川周公路2832号	active	69
794	鲁一品		闵行区	上海市闵行区七宝航中路332号三佳菜场内	active	40
795	糁姐鲁小菜(七宝店)		闵行区	上海市闵行区漕宝路3299弄七宝宝龙城F1-007	active	88
796	鲁菜羊肉馆(七莘路店)		闵行区	上海市闵行区七莘路2368号1层	active	104
797	齐鲁壹号(三号湾广场店)		杨浦区	上海市杨浦区国定路333号三号湾广场3层	active	146
798	城南往事(滨江世茂店)		浦东新区	上海市浦东新区浦城路678号一层A室	active	250
799	城南往事(正大广场精选店)		浦东新区	上海市浦东新区陆家嘴西路168号正大广场3楼24号商铺	active	350
800	于妈妈烟台水饺		静安区	静安区陕西北路119弄3-38号慈惠北里	active	43
801	郭姐·威海渔村(中山公园/定西路店)		长宁区	长宁区定西路近愚园路口二楼（2号线中山公园站8号口约300米）	active	85
802	烟屿家烧小馆(川沙店)		浦东新区	浦东新区川沙新镇新川路/新三路一带	active	55
803	威海小海鲜(通河新村/宝山店)		宝山区	宝山区通河新村地铁站附近居民区	active	85
804	郭姐·威海渔村(大连路/莱克大厦店)		杨浦区	杨浦区大连路1548-2号底层（上海教育电视台正对面，近8号线）	active	95
805	崴海渔村/威海渔村(虹梅路总店)		闵行区	闵行区虹桥镇虹梅路2971号2楼（近吴中路）	active	150
806	威海渔村(黄兴路店)		杨浦区	杨浦区黄兴路1616号	active	130
807	威海渔村(河间路店)		杨浦区	杨浦区河间路816号	active	130
808	威海小馆(八佰伴店)		浦东新区	浦东新区南泉北路1029号中店大厦一楼南侧	active	148
809	威海小馆(普陀店)		普陀区	普陀区曹杨居民区商圈（高德收录，电话021-52356897）	active	110
810	郭姐·威海渔村(柳州路店)		徐汇区	上海市徐汇区柳州路531号	active	100
811	东莱馋房(环球金融中心店)	Donglai Chanfang	浦东新区	上海市浦东新区世纪大道100号上海环球金融中心2楼206号、3楼包房区303号	active	200
812	白茸小鲜(太阳宫店)		虹口区	虹口区瑞虹路181号瑞虹天地太阳宫	active	120
813	申客厅 SHEEN Pavilion		杨浦区	杨浦区杨浦滨江（原亚细亚火油栈东栈旧址，滨江一带历史建筑）	active	300
814	东莱馋房(晶品店)		静安区	上海市静安区愚园路68号晶品4层407	active	150
815	佰荣 Bai Rong		黄浦区	上海市黄浦区中山东二路558号BFC外滩金融中心北区N2栋1层	active	450
816	金美华轩(齐鲁万怡店)		浦东新区	上海市浦东新区东方路836号齐鲁大厦2层（齐鲁万怡大酒店内）	active	100
817	老山东饺子馆(宝龙城店)		闵行区	上海市闵行区漕宝路3299弄15号七宝宝龙城F1层	active	70
818	小大董(LUONE凯德店)		黄浦区	上海市黄浦区徐家汇路268号凯德晶萃广场5层24号	active	110
819	山东菜馆(莲园路店)		浦东新区	上海市浦东新区博华路与莲园路交叉口东南110米	active	80
820	俺家味道山东饭店(三铭广场店)		松江区	松江区松卫北路790号1-2号(三铭广场)	active	105
821	海伯Bohai(全国首店)		浦东新区	上海市浦东新区张杨北路1188号新嘉中心L5-45	active	110
822	东DōNG胶东小馆(万象城店)		闵行区	上海市闵行区吴中路1599号万象城L501e	active	120
823	大董海参店(越洋广场店)		静安区	上海市静安区南京西路1601号越洋广场5楼	active	400
824	紫荆阁·鲁菜本帮菜(东方路店)		浦东新区	上海市浦东新区东方路899号浦东假日酒店2楼(近向城路)	active	145
825	外婆家(静安大悦城店)		静安区	上海市静安区西藏北路166号大悦城南座7层	active	54
826	新发现(绿地缤纷城店)		徐汇区	上海市徐汇区瑞平路88号绿地缤纷城2层WD-201/202/207室	active	65
827	钱塘秋荷·新江浙菜(真华路店)		宝山区	上海市宝山区真华路1101号1楼-2室	active	95
828	杭州新开元大酒店(徐家汇路店)		黄浦区	上海市黄浦区徐家汇路560号(近打浦路)	active	100
829	江南晓馆(五角场合生汇店)		杨浦区	上海市杨浦区黄兴路2228号合生汇4楼	active	100
830	老头儿油爆虾(曲阳百联店)		虹口区	上海市虹口区中山北二路1818号百联曲阳购物中心4层	active	120
831	老头儿油爆虾(宏伊国际广场店)		黄浦区	上海市黄浦区南京东路288号宏伊国际广场F5	active	120
832	张生记(丁香国际店)		浦东新区	上海市浦东新区丁香路858号丁香国际商业中心F3层	active	150
833	茶人村·江南雅宴(前滩店)		浦东新区	上海市浦东新区前滩大道650号前滩休闲公园内	active	120
834	锦楼·臻选新杭帮(陕西北路店)		静安区	上海市静安区陕西北路900号MOHO Mall写字楼2楼	active	110
835	锦楼·臻选新杭帮(正大广场店)		浦东新区	上海市浦东新区陆家嘴西路168号正大广场6楼44-46号	active	180
836	青彩轩·新浙菜(长宁国际店)		长宁区	上海市长宁区凯旋路1398号长宁国际T9幢301-302室	active	185
837	钱珑·江浙菜(真如大都会店)		普陀区	上海市普陀区真如环宇城大都会	active	180
838	陈公馆·Champion Tower(黄浦店)		黄浦区	打浦路15号中港汇大厦50层	active	550
839	龚禧龚禧·甬菜(汤臣洲际店)		浦东新区	张杨路777号汤臣洲际酒店二楼	active	450
840	甬府小鲜(静安嘉里中心店)		静安区	上海市静安区延安中路1238号静安嘉里中心4楼S4-01室	active	200
842	柒熙里(辛耕路店)		徐汇区	上海市徐汇区辛耕路154号(城开YOYO 1F/2F，近徐家汇地铁站)	active	100
843	卿家姆小馆·生腌熟醉·宁波小鲜(外滩店)		黄浦区	江西中路255号1F-103	active	150
844	丰收日(豫园店)		黄浦区	复兴东路789号上海外滩豫园美居酒店1-2楼	active	180
845	小宁波海鲜馆(天津路店)		黄浦区	天津路356号(南京东路地铁站1号口步行420米)	active	100
846	宁海食福·小漁家(复兴中路店)		徐汇区	复兴中路1251号(陕西南路站8号口步行5分钟)	active	160
847	甬季(浙鲜小酒馆·福州路店)		黄浦区	福州路666号	active	130
848	宁波汤团店(豫园店)		黄浦区	旧校场路122号(豫园商城内)	active	35
849	甬悦小馆(栖山路店)		浦东新区	栖山路147号	active	90
851	绍兴名菜(可乐路店,又称星火私房菜/绍兴名菜馆)		长宁区	上海市长宁区可乐路238号(近淞虹路口)	active	90
852	绍兴饭店·尊鲜(大宁国际店)		静安区	上海市静安区共和新路1998号大宁国际商业广场11座3楼(近大宁路)	active	200
853	孔乙己酒家(虹桥路店)		长宁区	上海市长宁区虹桥路1480号(近古北路,伊犁路站3号口步行约450米)	active	167
854	老绍兴大酒店(华灵路店)		宝山区	上海市宝山区华灵路1088号4楼(近新沪路,行知路站)	active	135
855	越稽·地道绍兴菜馆(PAC购物中心店)		静安区	上海市静安区常德路688号PAC购物中心3号楼(昌平路地铁站2号口步行约420米)	active	131
856	醉玖兰亭·精细绍兴菜(南京东路店)		黄浦区	上海市黄浦区南京东路300号恒基名人购物中心L6层L601-L603	active	200
857	绍荟悦(大宁店,原70后·绍东家)		静安区	上海市静安区共和新路2008号12栋512-2、513室	active	142
858	糯米帝·温州糯米饭(徐汇店)		徐汇区	徐汇区龙山新村88号-3(近宛平南路)	active	25
859	瓯江渔市·地标温州菜(思南路店)		黄浦区	黄浦区思南路30-2号2层(近淮海中路)	active	136
860	温牛也也(凯德晶萃店)		黄浦区	黄浦区徐家汇路268号凯德晶萃3楼	active	120
861	浙时码头·温州海鲜大排档(静安寺店)		静安区	静安区北京西路1829号玖博广场1层103-106室	active	156
862	瓯叙·温州家烧(上海首店)		静安区	静安区武定路718号PAC购物中心4号楼2层03单元	active	150
863	瓯江宴·海派温州菜(龙华会店)		徐汇区	徐汇区龙华路2778号龙华会L2层南区(龙华地铁站5号口旁)	active	170
864	瓯江悦·温州菜(虹口龙之梦店)		虹口区	上海市虹口区西江湾路388号凯德虹口商业中心(虹口龙之梦)	active	120
865	瓯宴·陆悦新温州菜(上海首店)		浦东新区	浦东新区中科路1817号陆悦天地水星三楼	active	188
866	浙时码头·温州海鲜大排档(汾阳路店)		徐汇区	徐汇区汾阳路110号(近音乐学院)	active	167
867	瓯越·尊鲜(CP静安店)		静安区	静安区愚园路68号晶品Crystal Galleria 6楼605	active	500
868	虹浦荟·新派温州菜(虹桥店)		长宁区	长宁区虹桥路2396号(独栋洋楼)	active	288
869	双井头饭店(上海首店)		黄浦区	黄浦区马当路恒基旭辉天地一层(马当路地铁站5号口约200米)	active	250
870	浙时渔季·温州小馆(虹桥南丰城店)		长宁区	长宁区遵义路150号虹桥南丰城商场北区5楼505B	active	245
871	新荣记(南京西路店)	Xin Rong Ji (West Nanjing Road)	静安区	上海市静安区南京西路688号恒基688广场L2(近青海路)	active	873
876	苏浙总会		浦东新区	上海市浦东新区世纪大道8号上海国金中心商场L4层	active	420
878	南麓·荟馆		浦东新区	浦东新区世纪大道8号上海ifc商场L3层	active	427
879	叶马荟馆		浦东新区	浦东新区世纪大道8号上海国金中心商场LG1层	active	380
880	兰亭月·江南宴(上生新所店)		长宁区	长宁区延安西路1262号上生新所18号别墅	active	465
881	福味福州名小吃		静安区	石门二路21-1号	active	40
882	榕汇来海鲜面		黄浦区	陆家浜路(近陆家浜路地铁站)	active	35
883	甲东南(东方路店)		浦东新区	东方路1486-1临(近蓝村路口)	active	87
884	荣先森福建小馆(美罗城店)		徐汇区	上海市徐汇区肇嘉浜路1111号美罗城A区4楼4-17商铺	active	86
885	福见仁FúDining·福州火灶(K11店)		黄浦区	淮海中路300号K11购物艺术中心3楼301-B商铺	active	150
886	席上·福建料理Hokkien Cuisine		静安区	福建北路100号万象天地慎余里6号	active	359
887	府/Fucheng(前滩华尔道夫)		浦东新区	林耀路18号前滩华尔道夫酒店16楼	active	600
888	屿园沙茶面(长春路店)		虹口区	长春路168号虹叶花苑(海伦路地铁站7号口步行330米)	active	39
889	林氏海蛎煎(福建路64号店)		黄浦区	福建路64号	active	24
890	泉仔·闽南小吃(定西路店)		长宁区	上海市长宁区定西路1273号（近1271号）	active	50
891	洪老大泉州风味小馆(武夷路/虹桥路店)		长宁区	虹桥路1112号(宋园路地铁站2号口步行460米)	active	75
892	阿翁沙茶面		虹口区	四川北路/长春路一带(13年老店)	active	40
893	黑明餐厅·厦门菜(CP静安店)		静安区	愚园路68号CP静安7楼703(静安寺地铁站步行370米)	active	180
894	呷佰贰		黄浦区	巨鹿路405号2楼(12号线南京西路站12口步行700米)	active	196
895	也红花·泉州风味(上海首店)		闵行区	联友路388号虹桥前湾印象城MEGA L3层	active	153
896	闽叔福建菜(陆家嘴中心L+Mall店)		浦东新区	陆家嘴中心L+Mall(商城路地铁站步行110米)	active	103
897	闽约闽南小馆		静安区	西康路850号604幢1楼C104室(曹家渡)	active	130
898	乾七道文化会馆(乾七道·莆田私宴荟)		虹口区	曲阳路复城国际3楼	active	350
899	闽味闽海海鲜酒楼(虹口店)		虹口区	广灵二路379号99旅馆2层	active	110
900	阿不先生福建小馆(鲁能中心店)		浦东新区	世博馆路50、52号地下一层B区域单元02室	active	35
901	莆味小馆(宝山万渡汇店)		宝山区	纪蕰路38号一层F1016室(万渡汇全季酒店隔壁)	active	55
902	莆田卤面馆(汇融天地店)		普陀区	曹杨路555号汇融天地B1层10-1号商铺	active	28
903	遇外滩SKYLINE(北外滩来福士店)	Meet The Bund SKYLINE	虹口区	上海市虹口区东大名路1089号北外滩来福士西塔56楼	active	700
904	福承(前滩华尔道夫店)		浦东新区	浦东新区林耀路18号上海前滩华尔道夫酒店16楼	active	1000
905	CHIC1699远洋私厨(华润时代广场店)		浦东新区	浦东新区张杨路500号华润时代广场8层L807号	closed	400
907	福序(徐汇滨江店)		徐汇区	徐汇区龙文路317号星瀚广场R5栋1-2层	active	450
908	海湾荟·闽采(世贸大厦40楼)		黄浦区	黄浦区广东路500号世贸大厦40楼	active	350
909	康丰路长沙米粉店		嘉定区	上海市嘉定区康丰路79号(近崇教路/阿克苏南路)	active	22
910	呷佬长沙手工米粉(金沙江路店)		普陀区	上海市普陀区金沙江路1836号(另长宁路88号KiNG88负一层)	active	25
911	亲亲长沙米粉(新闸路店)		静安区	上海市静安区新闸路868号(新福康里,自然博物馆地铁站2号口步行450米)	active	28
912	粉新社长沙米粉(华敏店)		长宁区	上海市长宁区延安西路652号华敏世纪广场一层(近江苏路地铁站)	active	42
913	佬湘集·湖南钵子菜(番禺路店)		长宁区	上海市长宁区番禺路222弄55号B1(美天市集/金地新华道负一层，近安西路)	active	55
914	湘小盏·不改良湖南菜(近铁广场店)		普陀区	上海市普陀区真北路818号近铁城市广场北区三楼	active	50
915	王胜利·长沙家菜馆(长宁来福士店)		长宁区	上海市长宁区长宁路1193号长宁来福士	active	68
916	望湘园(大宁店)		静安区	上海市静安区共和新路1978号大宁国际商业广场9座4F	active	76
917	巡湘记(徐汇日月光店)		徐汇区	上海市徐汇区漕宝路33号徐汇日月光中心1楼D座L1-53/55号	active	90
918	小团圆湘菜(东方路店)		浦东新区	上海市浦东新区东方路985号(汉庭与中油阳光大酒店旁，和记小菜隔壁)	active	93
919	许爷剁椒鱼头(天物空间店)		浦东新区	上海市浦东新区杨高中路2108号FOR天物空间A座1楼118	active	120
920	武妹娘湖南特色牛肉米粉(南泉北路店)		浦东新区	上海市浦东新区南泉北路1041号	active	18
921	粉醉牛·湖南米粉(中山西路店)		长宁区	中山西路1432弄1-48号虹南小区	active	15
922	粉牛牛常德牛肉米粉(灵石路店)		静安区	灵石路697号3-103号健康智谷	active	22
923	湘椒红常德牛肉粉(潍坊路店)		浦东新区	潍坊路(世纪汇对面)	active	25
924	食湘渔府·渔湘荟湖南土菜(大华店)		普陀区	万里街道大华路44号(原大华二路538号澳洲广场)	active	94
925	钵湘湘·常德钵子菜(浦东创始店)		浦东新区	东建路350号-105室	active	90
926	洞庭3000里·乡野湖南菜(苏河湾万象天地店)		静安区	福建北路100号苏河湾万象天地B2层	active	75
927	食湘渔府(茂名南路店)		黄浦区	茂名南路56号甲市场内B区一楼	active	103
928	借碗·湘西		长宁区	幸福路115号幸福里B座105室	active	110
929	罐罐儿·湘西小馆(鸿寿坊店)		普陀区	上海市普陀区新会路236弄1号鸿寿坊3号楼2层203室	active	90
930	罐罐儿·湘西家味(世博天地店)		浦东新区	世博天地商业体（近地铁耀华路站）	active	80
931	湘西农家菜(古美路店)		闵行区	东兰路288号2号楼2-108室	active	55
932	芙蓉阁(三湘大厦店)		长宁区	中山西路1243号三湘大厦2楼	active	90
933	西湘姑娘·湖南菜(沪太路店)		宝山区	沪太路3100号尚大国际E座一层E107	active	75
934	湘约屋坎上·土家菜(松江鹿都店)		松江区	松汇中路568号鹿都国际购物广场	active	80
935	湘西酒楼(虬江路店)		静安区	虬江路835号（近宝山路地铁站1号口）	active	60
936	甬府·世博轩(世博中心店)		浦东新区	浦东新区世博大道1500号世博中心3号门5层	active	307
937	湘上粤(老码头Wharf三号库店)		黄浦区	黄浦区外马路601号老码头Wharf三号库F2层	active	268
938	十里湘荟(前滩太古里店)		浦东新区	浦东新区东育路500弄前滩太古里石区S-L3-06b	active	189
939	留柱小馆(梅陇店)		闵行区	上海市闵行区梅陇西路66-68号	active	84
940	徽味轩(中山北路店)		普陀区	上海市普陀区中山北路1909号(近光新路)	active	84
941	庆杰徽菜馆(曹路总店)		浦东新区	上海市浦东新区上川路1760号	active	60
942	璞徽(正大广场店)		浦东新区	上海市浦东新区陆家嘴西路168号正大广场5楼	active	220
943	皖荟·徽菜(白玉兰广场店)		虹口区	上海市虹口区东长治路588号白玉兰广场购物中心L2层09号	active	90
944	徽苑·新徽菜·烤鸭(万象城店)		闵行区	上海市闵行区吴中路1599号万象城6楼(屋顶花园旁)	active	160
945	徽江悦(外滩老码头店)		黄浦区	上海市黄浦区外马路601号老码头3号库2楼	active	180
946	嘉良驿园(闵行合川路店)		闵行区	上海市闵行区合川路2928号利邻荟A栋2楼	active	180
947	孙大师小鲜（原小皖宴）		浦东新区	张杨路500号华润时代广场7楼	active	150
950	梦都海鲜酒家		嘉定区	金沙江西路1063号万达广场北广场1楼电梯直达4楼	active	130
951	徽州月·民间徽菜（浦东总店）		浦东新区	浦东大道1088号（14号线源深路站3A出口直行100米）	active	118
952	皖燕·南陵人家		嘉定区	江佳路106号（嘉怡路地铁站4号口步行410米）	active	95
953	皖山汇小馆		黄浦区	斜土路768号致远大厦2楼（卢湾中学对面）	active	80
954	醉徽楼		浦东新区	杨南路399弄1号（上南翡翠苑南门）	active	92
956	朏记红皮鸭（胐记）		普陀区	长寿路333号旭辉里F2层（长寿路地铁站7号口步行160米）	active	65
957	宋记淮南牛肉汤(虹梅路店)		闵行区	虹梅路环镇南路	active	25
958	骨里香淮南牛肉汤(绿苑路店)		嘉定区	安亭镇绿苑路570号	active	12
959	阿英阿英·正宗淮南牛肉汤		静安区	胶州路与北京西路交叉口北20米(近静安寺)	active	32
960	淮南牛肉汤(兰溪路92号老店)		普陀区	兰溪路92号(曹杨新村)	active	20
961	正宗安徽太和板面(莎海商务大厦店)		闵行区	中春路7319号莎海商务大厦	active	22
962	玉花姐皖北地锅鸡(包头路旗舰总店)		杨浦区	包头路276号	active	70
963	地锅公社(罗锦路店)		闵行区	罗锦路85号	active	60
964	辉嫂老铁地锅(中华新路店)		普陀区	中华新路1156号	active	75
965	皖北羊肉馆(华新店)		青浦区	华志路555号A区17幢101号	active	37
966	品粹1788		浦东新区	浦东新区世纪大道1788号陆家嘴金控广场V2别墅	active	1000
